Orthogroup	wa8730.asm201904v2.ann1.proteins	Sp9509_oxford_v3.proteins
OG0008104	Wa8730a003g001650_P001	Sp03g00307
OG0008105	Wa8730a003g001640_P001	Sp03g00306
OG0008106	Wa8730a003g001630_P001	Sp03g00305
OG0008107	Wa8730a003g001620_P001	Sp03g00304
OG0008108	Wa8730a003g001570_P001	Sp03g00302
OG0008109	Wa8730a003g001580_P001	Sp03g00298
OG0008110	Wa8730a003g001600_P001	Sp03g00296
OG0008111	Wa8730a003g001550_P001	Sp03g00291
OG0008112	Wa8730a003g001540_P001	Sp03g00290
OG0008113	Wa8730a003g001530_P001	Sp03g00289
OG0008114	Wa8730a003g001520_P001	Sp03g00288
OG0008115	Wa8730a003g001510_P001	Sp03g00287
OG0008116	Wa8730a003g001500_P001	Sp03g00286
OG0008117	Wa8730a003g001480_P001	Sp03g00282
OG0008118	Wa8730a003g001450_P001	Sp03g00280
OG0008119	Wa8730a003g001420_P001	Sp03g00276
OG0008120	Wa8730a003g001390_P001	Sp03g00273
OG0008121	Wa8730a003g001380_P001	Sp03g00272
OG0008122	Wa8730a003g001300_P001	Sp03g00266
OG0008123	Wa8730a003g001330_P001	Sp03g00262
OG0008124	Wa8730a003g001350_P001	Sp03g00260
OG0008125	Wa8730a003g001190_P001	Sp03g00251
OG0008126	Wa8730a003g001200_P001	Sp03g00250
OG0008127	Wa8730a003g001230_P001	Sp03g00243
OG0008128	Wa8730a003g001250_P001	Sp03g00242
OG0008129	Wa8730a003g001270_P001	Sp03g00238
OG0008130	Wa8730a003g001060_P001	Sp03g00225
OG0008131	Wa8730a003g001110_P001	Sp03g00224
OG0008132	Wa8730a003g001130_P001	Sp03g00222
OG0008133	Wa8730a003g001040_P001	Sp03g00205
OG0008134	Wa8730a003g001020_P001	Sp03g00202
OG0008135	Wa8730a003g001010_P001	Sp03g00199
OG0008136	Wa8730a003g000990_P001	Sp03g00198
OG0008137	Wa8730a003g000970_P001	Sp03g00196
OG0008138	Wa8730a003g000900_P001	Sp03g00189
OG0008139	Wa8730a003g000910_P001	Sp03g00188
OG0008140	Wa8730a003g000850_P001	Sp03g00181
OG0008141	Wa8730a003g000840_P001	Sp03g00180
OG0008142	Wa8730a003g000830_P001	Sp03g00179
OG0008143	Wa8730a003g000820_P001	Sp03g00177
OG0008144	Wa8730a003g000810_P001	Sp03g00173
OG0008145	Wa8730a003g000800_P001	Sp03g00172
OG0008146	Wa8730a003g000790_P001	Sp03g00163
OG0008147	Wa8730a003g000770_P001	Sp03g00158
OG0008148	Wa8730a003g000760_P001	Sp03g00156
OG0008149	Wa8730a003g000880_P001	Sp03g00154
OG0008150	Wa8730a003g001030_P001	Sp03g00149
OG0008151	Wa8730a003g000740_P001	Sp03g00143
OG0008152	Wa8730a003g000680_P001	Sp03g00141
OG0008153	Wa8730a003g000700_P001	Sp03g00139
OG0008154	Wa8730a003g000660_P001	Sp03g00137
OG0008155	Wa8730a003g000600_P001	Sp03g00132
OG0008156	Wa8730a003g000630_P001	Sp03g00129
OG0008158	Wa8730a003g000580_P001	Sp03g00124
OG0008159	Wa8730a003g000540_P001	Sp03g00123
OG0008160	Wa8730a003g000530_P001	Sp03g00116
OG0008161	Wa8730a003g000450_P001	Sp03g00112
OG0008162	Wa8730a003g000490_P001	Sp03g00111
OG0008163	Wa8730a003g000510_P001	Sp03g00109
OG0008164	Wa8730a003g000520_P001	Sp03g00108
OG0008165	Wa8730a003g000430_P001	Sp03g00100
OG0008166	Wa8730a003g000440_P001	Sp03g00099
OG0008167	Wa8730a003g000410_P001	Sp03g00097
OG0008168	Wa8730a003g000400_P001	Sp03g00095
OG0008169	Wa8730a003g000270_P001	Sp03g00093
OG0008170	Wa8730a003g000460_P001	Sp03g00090
OG0008171	Wa8730a003g000310_P001	Sp03g00089
OG0008172	Wa8730a003g000380_P001	Sp03g00085
OG0008173	Wa8730a003g000390_P001	Sp03g00081
OG0008175	Wa8730a003g000330_P001	Sp03g00050, Sp03g00073
OG0008176	Wa8730a007g006190_P001	Sp03g00049
OG0008177	Wa8730a002g003560_P001	Sp03g00062
OG0008178	Wa8730a003g000250_P001	Sp03g00044
OG0008179	Wa8730a003g000150_P001	Sp03g00028
OG0008180	Wa8730a003g000140_P001	Sp03g00027
OG0008181	Wa8730a003g000110_P001	Sp03g00020
OG0008182	Wa8730a003g000100_P001	Sp03g00018
OG0008183	Wa8730a003g000080_P001	Sp03g00015
OG0008184	Wa8730a003g000070_P001	Sp03g00014
OG0008185	Wa8730a003g000050_P001	Sp03g00013
OG0008186	Wa8730a003g000060_P001	Sp03g00011
OG0008187	Wa8730a003g000040_P001	Sp03g00009
OG0008188	Wa8730a003g000010_P001	Sp03g00002
OG0008189	Wa8730a002g010700_P001	Sp02g00005
OG0008190	Wa8730a002g010690_P001	Sp02g00007
OG0008191	Wa8730a002g010670_P001	Sp02g00008
OG0008192	Wa8730a002g010650_P001	Sp02g00010
OG0008193	Wa8730a002g010630_P001	Sp02g00013
OG0008194	Wa8730a002g010600_P001	Sp02g00021
OG0008195	Wa8730a002g010550_P001	Sp02g00025
OG0008196	Wa8730a002g010560_P001	Sp02g00027
OG0008197	Wa8730a002g010570_P001	Sp02g00028
OG0008198	Wa8730a002g010590_P001	Sp02g00030
OG0008199	Wa8730a002g010530_P001	Sp02g00037
OG0008200	Wa8730a002g010520_P001	Sp02g00038
OG0008201	Wa8730a002g010490_P001	Sp02g00040
OG0008202	Wa8730a002g010480_P001	Sp02g00045
OG0008203	Wa8730a002g010470_P001	Sp02g00047
OG0008204	Wa8730a002g010430_P001	Sp02g00051
OG0008205	Wa8730a002g010390_P001	Sp02g00054
OG0008206	Wa8730a002g010400_P001	Sp02g00057
OG0008207	Wa8730a002g010360_P001	Sp02g00060
OG0008208	Wa8730a002g010280_P001	Sp02g00064
OG0008209	Wa8730a002g010290_P001	Sp02g00065
OG0008210	Wa8730a002g010330_P001	Sp02g00068
OG0008211	Wa8730a002g010300_P001	Sp02g00072
OG0008212	Wa8730a002g010250_P001	Sp02g00074
OG0008213	Wa8730a002g010200_P001	Sp02g00078
OG0008214	Wa8730a002g010190_P001	Sp02g00079
OG0008215	Wa8730a002g010180_P001	Sp02g00080
OG0008216	Wa8730a002g010150_P001	Sp02g00081
OG0008217	Wa8730a002g008970_P001	Sp02g00245
OG0008218	Wa8730a002g008950_P001	Sp02g00243
OG0008219	Wa8730a007g006490_P001	Sp02g00241
OG0008220	Wa8730a014g006910_P001	Sp02g00237
OG0008221	Wa8730a002g008920_P001	Sp02g00236
OG0008222	Wa8730a002g008900_P001	Sp02g00234
OG0008223	Wa8730a002g008890_P001	Sp02g00232
OG0008224	Wa8730a002g008880_P001	Sp02g00228
OG0008225	Wa8730a002g008850_P001	Sp02g00220
OG0008226	Wa8730a002g009090_P001	Sp02g00218
OG0008227	Wa8730a002g009110_P001	Sp02g00213
OG0008228	Wa8730a002g009140_P001	Sp02g00210
OG0008229	Wa8730a002g009200_P001	Sp02g00208
OG0008230	Wa8730a002g009190_P001	Sp02g00207
OG0008231	Wa8730a002g009160_P001	Sp02g00203
OG0008232	Wa8730a002g009230_P001	Sp02g00202
OG0008233	Wa8730a002g009260_P001	Sp02g00200
OG0008234	Wa8730a002g009270_P001	Sp02g00199
OG0008235	Wa8730a002g009280_P001	Sp02g00197
OG0008237	Wa8730a002g009290_P001	Sp02g00193
OG0008238	Wa8730a002g009300_P001	Sp02g00191
OG0008239	Wa8730a002g009310_P001	Sp02g00190
OG0008240	Wa8730a002g009320_P001	Sp02g00188, Sp02g00189
OG0008241	Wa8730a002g009330_P001	Sp02g00187
OG0008242	Wa8730a002g009420_P001	Sp02g00184
OG0008243	Wa8730a002g009410_P001	Sp02g00181
OG0008244	Wa8730a002g009400_P001	Sp02g00180
OG0008245	Wa8730a002g009390_P001	Sp02g00178
OG0008246	Wa8730a002g009430_P001	Sp02g00177
OG0008247	Wa8730a002g009480_P001	Sp02g00170
OG0008248	Wa8730a002g009490_P001	Sp02g00167
OG0008249	Wa8730a002g009500_P001	Sp02g00165
OG0008250	Wa8730a002g009510_P001	Sp02g00164
OG0008251	Wa8730a010g000270_P001	Sp02g00163
OG0008252	Wa8730a002g009540_P001	Sp02g00160
OG0008253	Wa8730a002g009550_P001	Sp02g00159
OG0008254	Wa8730a002g009670_P001	Sp02g00158
OG0008255	Wa8730a002g009630_P001	Sp02g00155
OG0008256	Wa8730a002g009590_P001	Sp02g00150
OG0008257	Wa8730a002g009720_P001	Sp02g00142
OG0008258	Wa8730a002g009860_P001	Sp02g00137
OG0008259	Wa8730a002g009870_P001	Sp02g00136
OG0008260	Wa8730a002g009880_P001	Sp02g00134
OG0008261	Wa8730a002g009890_P001	Sp02g00132
OG0008262	Wa8730a002g009740_P001	Sp02g00130
OG0008263	Wa8730a002g009770_P001	Sp02g00125
OG0008264	Wa8730a002g009780_P001	Sp02g00124
OG0008265	Wa8730a002g009790_P001	Sp02g00122
OG0008266	Wa8730a002g009800_P001	Sp02g00121
OG0008267	Wa8730a002g009820_P001	Sp02g00120
OG0008268	Wa8730a002g009840_P001	Sp02g00115
OG0008269	Wa8730a002g010040_P001	Sp02g00109
OG0008270	Wa8730a002g009990_P001	Sp02g00107
OG0008271	Wa8730a002g010000_P001	Sp02g00106
OG0008272	Wa8730a002g010030_P001	Sp02g00103
OG0008273	Wa8730a002g010120_P001	Sp02g00092
OG0008274	Wa8730a002g010110_P001	Sp02g00090
OG0008275	Wa8730a002g010090_P001	Sp02g00085
OG0008276	Wa8730a013g005000_P001	Sp02g00255
OG0008277	Wa8730a002g009040_P001	Sp02g00258
OG0008278	Wa8730a002g009050_P001	Sp02g00259
OG0008279	Wa8730a002g009070_P001	Sp02g00263
OG0008280	Wa8730a002g009080_P001	Sp02g00264
OG0008281	Wa8730a002g008800_P001	Sp02g00266
OG0008282	Wa8730a002g008840_P001	Sp02g00271
OG0008283	Wa8730a002g008770_P001	Sp02g00273
OG0008284	Wa8730a002g008760_P001	Sp02g00276
OG0008285	Wa8730a002g008750_P001	Sp02g00277
OG0008286	Wa8730a002g008740_P001	Sp02g00278
OG0008287	Wa8730a002g008720_P001	Sp02g00284
OG0008288	Wa8730a002g008640_P001	Sp02g00295
OG0008289	Wa8730a002g008630_P001	Sp02g00297
OG0008290	Wa8730a002g008370_P001	Sp02g00300
OG0008291	Wa8730a002g008350_P001	Sp02g00304
OG0008292	Wa8730a002g008310_P001	Sp02g00306
OG0008293	Wa8730a002g008320_P001	Sp02g00307
OG0008294	Wa8730a002g008330_P001	Sp02g00310
OG0008295	Wa8730a002g008340_P001	Sp02g00311
OG0008296	Wa8730a002g008440_P001	Sp02g00314
OG0008297	Wa8730a002g008430_P001	Sp02g00316
OG0008298	Wa8730a002g008420_P001	Sp02g00319
OG0008299	Wa8730a002g008410_P001	Sp02g00320
OG0008300	Wa8730a002g008500_P001	Sp02g00324
OG0008301	Wa8730a002g008460_P001	Sp02g00327
OG0008302	Wa8730a002g008530_P001	Sp02g00333
OG0008303	Wa8730a002g008520_P001	Sp02g00334
OG0008304	Wa8730a002g008580_P001	Sp02g00335
OG0008305	Wa8730a002g008290_P001	Sp02g00338
OG0008306	Wa8730a002g008690_P001	Sp02g00339
OG0008307	Wa8730a002g008270_P001	Sp02g00341
OG0008308	Wa8730a002g008260_P001	Sp02g00342
OG0008309	Wa8730a002g008250_P001	Sp02g00343
OG0008310	Wa8730a002g008230_P001	Sp02g00345
OG0008311	Wa8730a002g008220_P001	Sp02g00346
OG0008312	Wa8730a002g008210_P001	Sp02g00347
OG0008313	Wa8730a002g008160_P001	Sp02g00349
OG0008314	Wa8730a002g008150_P001	Sp02g00350
OG0008315	Wa8730a002g008110_P001	Sp02g00351
OG0008316	Wa8730a002g008050_P001	Sp02g00354
OG0008317	Wa8730a002g008070_P001	Sp02g00356
OG0008318	Wa8730a002g008090_P001	Sp02g00362
OG0008319	Wa8730a002g008030_P001	Sp02g00368
OG0008320	Wa8730a002g008020_P001	Sp02g00369
OG0008321	Wa8730a002g007970_P001	Sp02g00370
OG0008322	Wa8730a002g007960_P001	Sp02g00371
OG0008323	Wa8730a002g007950_P001	Sp02g00372
OG0008324	Wa8730a002g007940_P001	Sp02g00373
OG0008325	Wa8730a002g007920_P001	Sp02g00374
OG0008326	Wa8730a002g007910_P001	Sp02g00377
OG0008327	Wa8730a002g007900_P001	Sp02g00378
OG0008328	Wa8730a002g007870_P001	Sp02g00381
OG0008329	Wa8730a002g007780_P001	Sp02g00390
OG0008330	Wa8730a002g007750_P001	Sp02g00394
OG0008331	Wa8730a002g007760_P001	Sp02g00395
OG0008332	Wa8730a002g007720_P001	Sp02g00396
OG0008333	Wa8730a002g007730_P001	Sp02g00397
OG0008334	Wa8730a002g007770_P001	Sp02g00399
OG0008335	Wa8730a002g007700_P001	Sp02g00401
OG0008336	Wa8730a002g007690_P001	Sp02g00402
OG0008337	Wa8730a002g007680_P001	Sp02g00403
OG0008338	Wa8730a002g007670_P001	Sp02g00404
OG0008339	Wa8730a002g007660_P001	Sp02g00406
OG0008340	Wa8730a002g007650_P001	Sp02g00407
OG0008341	Wa8730a002g007630_P001	Sp02g00411
OG0008342	Wa8730a002g007470_P001	Sp02g00413
OG0008343	Wa8730a002g007480_P001	Sp02g00414
OG0008344	Wa8730a002g007490_P001	Sp02g00417
OG0008345	Wa8730a002g007550_P001	Sp02g00419
OG0008346	Wa8730a002g007540_P001	Sp02g00421
OG0008347	Wa8730a002g007530_P001	Sp02g00423
OG0008348	Wa8730a002g007520_P001	Sp02g00427
OG0008349	Wa8730a002g007510_P001	Sp02g00429
OG0008350	Wa8730a002g007500_P001	Sp02g00430
OG0008351	Wa8730a002g007570_P001	Sp02g00433
OG0008352	Wa8730a002g007600_P001	Sp02g00437
OG0008353	Wa8730a002g007450_P001	Sp02g00443
OG0008354	Wa8730a002g007420_P001	Sp02g00446
OG0008355	Wa8730a002g007400_P001	Sp02g00449
OG0008356	Wa8730a002g007370_P001	Sp02g00455
OG0008357	Wa8730a002g007340_P001	Sp02g00461
OG0008358	Wa8730a002g007230_P001	Sp02g00470
OG0008359	Wa8730a002g007240_P001	Sp02g00471
OG0008360	Wa8730a002g007250_P001	Sp02g00472
OG0008361	Wa8730a002g007260_P001	Sp02g00473
OG0008362	Wa8730a002g007270_P001	Sp02g00474
OG0008363	Wa8730a002g007180_P001	Sp02g00479
OG0008364	Wa8730a002g007170_P001	Sp02g00481
OG0008365	Wa8730a002g007130_P001	Sp02g00485
OG0008366	Wa8730a002g007110_P001	Sp02g00488
OG0008367	Wa8730a002g007100_P001	Sp02g00489
OG0008368	Wa8730a002g007090_P001	Sp02g00490
OG0008369	Wa8730a002g006940_P001	Sp02g00495
OG0008370	Wa8730a002g006950_P001	Sp02g00496
OG0008371	Wa8730a002g006960_P001	Sp02g00497
OG0008372	Wa8730a002g006970_P001	Sp02g00499
OG0008373	Wa8730a002g006980_P001	Sp02g00500
OG0008374	Wa8730a002g007000_P001	Sp02g00503
OG0008375	Wa8730a002g007010_P001	Sp02g00504
OG0008376	Wa8730a002g007020_P001	Sp02g00505
OG0008377	Wa8730a002g007030_P001	Sp02g00510
OG0008378	Wa8730a002g007040_P001	Sp02g00511
OG0008379	Wa8730a002g006890_P001	Sp02g00516
OG0008380	Wa8730a002g006900_P001	Sp02g00519
OG0008381	Wa8730a002g006910_P001	Sp02g00521
OG0008382	Wa8730a002g006880_P001	Sp02g00525
OG0008383	Wa8730a002g006860_P001	Sp02g00531
OG0008384	Wa8730a002g006850_P001	Sp02g00532
OG0008385	Wa8730a002g006820_P001	Sp02g00533
OG0008386	Wa8730a002g006770_P001	Sp02g00535
OG0008387	Wa8730a002g006540_P001	Sp02g00537
OG0008388	Wa8730a002g006560_P001	Sp02g00539
OG0008389	Wa8730a002g006570_P001	Sp02g00541
OG0008390	Wa8730a002g006580_P001	Sp02g00542
OG0008391	Wa8730a002g006590_P001	Sp02g00543
OG0008392	Wa8730a002g006600_P001	Sp02g00544
OG0008393	Wa8730a002g006500_P001	Sp02g00548
OG0008394	Wa8730a002g006750_P001	Sp02g00550
OG0008395	Wa8730a002g006470_P001	Sp02g00551
OG0008396	Wa8730a002g006440_P001	Sp02g00553
OG0008397	Wa8730a002g006430_P001	Sp02g00558
OG0008398	Wa8730a002g006420_P001	Sp02g00560
OG0008399	Wa8730a002g006410_P001	Sp02g00561
OG0008400	Wa8730a002g006400_P001	Sp02g00562
OG0008401	Wa8730a002g006370_P001	Sp02g00566
OG0008402	Wa8730a002g006300_P001	Sp02g00567
OG0008403	Wa8730a002g006070_P001	Sp02g00572
OG0008404	Wa8730a002g006080_P001	Sp02g00576
OG0008405	Wa8730a002g006090_P001	Sp02g00577
OG0008406	Wa8730a002g006110_P001	Sp02g00579
OG0008407	Wa8730a017g003150_P001	Sp02g00585
OG0008408	Wa8730a002g006120_P001	Sp02g00586
OG0008409	Wa8730a002g006130_P001	Sp02g00587
OG0008410	Wa8730a002g006150_P001	Sp02g00589
OG0008411	Wa8730a002g006240_P001	Sp02g00593
OG0008412	Wa8730a002g006210_P001	Sp02g00594
OG0008413	Wa8730a002g006220_P001	Sp02g00595
OG0008414	Wa8730a002g006160_P001	Sp02g00596
OG0008415	Wa8730a002g006170_P001	Sp02g00598
OG0008416	Wa8730a002g005910_P001	Sp02g00606
OG0008417	Wa8730a002g005900_P001	Sp02g00607
OG0008418	Wa8730a002g006040_P001	Sp02g00614
OG0008419	Wa8730a002g005940_P001	Sp02g00619
OG0008420	Wa8730a002g005950_P001	Sp02g00622
OG0008421	Wa8730a002g005990_P001	Sp02g00629
OG0008422	Wa8730a002g006010_P001	Sp02g00632
OG0008423	Wa8730a002g005840_P001	Sp02g00634
OG0008424	Wa8730a002g005850_P001	Sp02g00635
OG0008425	Wa8730a002g005860_P001	Sp02g00639
OG0008426	Wa8730a002g005810_P001	Sp02g00642
OG0008427	Wa8730a002g005790_P001	Sp02g00643
OG0008428	Wa8730a002g005740_P001	Sp02g00648
OG0008429	Wa8730a002g005730_P001	Sp02g00649
OG0008430	Wa8730a002g005700_P001	Sp02g00654
OG0008431	Wa8730a002g005690_P001	Sp02g00656
OG0008432	Wa8730a002g005660_P001	Sp02g00662
OG0008433	Wa8730a002g005630_P001	Sp02g00666
OG0008434	Wa8730a002g005560_P001	Sp02g00668
OG0008435	Wa8730a002g005570_P001	Sp02g00671
OG0008436	Wa8730a002g005520_P001	Sp02g00673
OG0008437	Wa8730a002g005490_P001	Sp02g00676
OG0008438	Wa8730a002g005470_P001	Sp02g00678
OG0008439	Wa8730a002g005460_P001	Sp02g00679
OG0008440	Wa8730a002g005400_P001	Sp02g00682
OG0008441	Wa8730a002g005390_P001	Sp02g00684
OG0008442	Wa8730a002g005430_P001	Sp02g00694
OG0008443	Wa8730a002g005440_P001	Sp02g00695
OG0008444	Wa8730a002g005450_P001	Sp02g00696
OG0008445	Wa8730a002g005360_P001	Sp02g00703
OG0008446	Wa8730a002g005290_P001	Sp02g00708
OG0008447	Wa8730a002g005120_P001	Sp02g00711
OG0008448	Wa8730a002g005110_P001	Sp02g00713
OG0008449	Wa8730a002g005160_P001	Sp02g00719
OG0008450	Wa8730a002g005230_P001	Sp02g00724
OG0008451	Wa8730a002g005210_P001	Sp02g00728
OG0008452	Wa8730a002g005180_P001	Sp02g00731
OG0008453	Wa8730a002g005000_P001	Sp02g00739
OG0008454	Wa8730a002g004950_P001	Sp02g00743
OG0008455	Wa8730a002g004900_P001	Sp02g00747
OG0008456	Wa8730a002g004890_P001	Sp02g00748
OG0008457	Wa8730a002g004820_P001	Sp02g00750
OG0008458	Wa8730a002g004830_P001	Sp02g00751
OG0008459	Wa8730a002g004840_P001	Sp02g00753
OG0008460	Wa8730a002g004800_P001	Sp02g00756
OG0008461	Wa8730a002g004770_P001	Sp02g00763
OG0008462	Wa8730a002g004760_P001	Sp02g00764
OG0008463	Wa8730a002g004750_P001	Sp02g00765
OG0008464	Wa8730a002g004730_P001	Sp02g00769
OG0008465	Wa8730a002g004590_P001	Sp02g00773
OG0008466	Wa8730a002g004650_P001	Sp02g00777
OG0008467	Wa8730a002g004690_P001	Sp02g00783
OG0008468	Wa8730a002g004700_P001	Sp02g00784
OG0008469	Wa8730a002g004720_P001	Sp02g00786
OG0008470	Wa8730a002g004630_P001	Sp02g00790
OG0008471	Wa8730a002g004490_P001	Sp02g00805
OG0008472	Wa8730a002g004470_P001	Sp02g00809
OG0008473	Wa8730a002g004460_P001	Sp02g00811
OG0008474	Wa8730a002g004450_P001	Sp02g00812
OG0008475	Wa8730a002g004440_P001	Sp02g00813
OG0008476	Wa8730a002g004400_P001	Sp02g00815
OG0008477	Wa8730a002g004390_P001	Sp02g00818
OG0008478	Wa8730a002g004350_P001	Sp02g00823
OG0008479	Wa8730a002g004340_P001	Sp02g00824
OG0008480	Wa8730a002g004320_P001	Sp02g00828
OG0008481	Wa8730a002g004240_P001	Sp02g00836
OG0008482	Wa8730a002g004270_P001	Sp02g00840
OG0008483	Wa8730a002g004280_P001	Sp02g00841
OG0008484	Wa8730a002g004140_P001	Sp02g00843
OG0008485	Wa8730a002g004150_P001	Sp02g00845
OG0008486	Wa8730a002g004160_P001	Sp02g00846
OG0008487	Wa8730a002g004200_P001	Sp02g00848
OG0008488	Wa8730a002g004210_P001	Sp02g00849
OG0008489	Wa8730a002g004220_P001	Sp02g00852
OG0008490	Wa8730a002g004230_P001	Sp02g00854
OG0008491	Wa8730a002g004130_P001	Sp02g00858
OG0008492	Wa8730a002g004120_P001	Sp02g00859
OG0008493	Wa8730a002g004110_P001	Sp02g00860
OG0008494	Wa8730a002g004100_P001	Sp02g00865
OG0008495	Wa8730a002g004040_P001	Sp02g00868
OG0008496	Wa8730a002g004050_P001	Sp02g00869
OG0008497	Wa8730a002g004060_P001	Sp02g00870
OG0008498	Wa8730a002g004070_P001	Sp02g00871
OG0008499	Wa8730a002g004030_P001	Sp02g00874
OG0008500	Wa8730a002g004020_P001	Sp02g00876
OG0008501	Wa8730a002g004010_P001	Sp02g00877
OG0008502	Wa8730a002g003990_P001	Sp02g00878
OG0008503	Wa8730a002g003850_P001	Sp02g00882
OG0008504	Wa8730a002g003860_P001	Sp02g00883
OG0008505	Wa8730a002g003870_P001	Sp02g00884
OG0008506	Wa8730a002g003880_P001	Sp02g00886
OG0008507	Wa8730a002g003610_P001	Sp02g00891
OG0008508	Wa8730a002g003590_P001	Sp02g00896
OG0008509	Wa8730a002g003580_P001	Sp02g00899
OG0008510	Wa8730a002g003690_P001	Sp02g00906
OG0008511	Wa8730a002g003720_P001	Sp02g00912
OG0008512	Wa8730a002g003730_P001	Sp02g00913
OG0008513	Wa8730a002g003740_P001	Sp02g00914
OG0008514	Wa8730a002g003780_P001	Sp02g00918
OG0008515	Wa8730a002g003520_P001	Sp02g00939
OG0008516	Wa8730a002g003820_P001	Sp02g00944
OG0008517	Wa8730a002g003390_P001	Sp13g00169
OG0008518	Wa8730a002g003350_P001	Sp13g00167
OG0008519	Wa8730a002g003330_P001	Sp13g00164
OG0008520	Wa8730a002g003360_P001	Sp13g00158
OG0008521	Wa8730a002g003130_P001	Sp13g00152
OG0008522	Wa8730a002g003120_P002, Wa8730a002g003120_P001	Sp13g00151
OG0008523	Wa8730a002g003090_P001	Sp13g00146
OG0008524	Wa8730a002g003310_P001	Sp13g00144
OG0008525	Wa8730a002g003300_P001	Sp13g00142
OG0008526	Wa8730a002g003230_P001	Sp13g00126
OG0008527	Wa8730a002g003170_P001	Sp13g00121
OG0008528	Wa8730a002g003180_P001	Sp13g00119
OG0008529	Wa8730a002g003210_P001	Sp13g00117
OG0008530	Wa8730a002g003220_P001	Sp13g00116
OG0008531	Wa8730a002g003020_P001	Sp13g00109
OG0008532	Wa8730a002g003050_P001	Sp13g00105
OG0008533	Wa8730a002g002980_P001	Sp13g00096
OG0008534	Wa8730a002g003000_P001	Sp13g00095
OG0008535	Wa8730a002g002900_P001	Sp13g00093
OG0008537	Wa8730a002g002870_P001	Sp13g00089
OG0008538	Wa8730a002g002810_P001	Sp13g00082
OG0008539	Wa8730a002g002740_P001	Sp13g00075
OG0008541	Wa8730a002g002720_P001	Sp13g00072
OG0008542	Wa8730a002g002710_P001	Sp13g00071
OG0008543	Wa8730a002g002700_P001	Sp13g00069
OG0008544	Wa8730a002g002680_P001	Sp13g00066
OG0008545	Wa8730a002g002650_P001	Sp13g00061
OG0008546	Wa8730a002g002590_P001	Sp13g00060
OG0008547	Wa8730a002g002550_P001	Sp13g00056
OG0008548	Wa8730a002g002530_P001	Sp13g00053
OG0008549	Wa8730a002g002510_P001	Sp13g00051
OG0008550	Wa8730a002g002500_P001	Sp13g00049
OG0008551	Wa8730a017g002010_P001	Sp13g00047
OG0008552	Wa8730a002g002470_P001	Sp13g00046
OG0008553	Wa8730a002g002460_P001	Sp13g00041
OG0008554	Wa8730a006g006350_P001	Sp13g00028
OG0008555	Wa8730a002g002340_P001	Sp13g00023
OG0008556	Wa8730a002g002380_P001	Sp13g00022
OG0008557	Wa8730a002g002390_P001	Sp13g00019
OG0008558	Wa8730a002g002220_P001	Sp13g00007
OG0008559	Wa8730a002g002210_P001	Sp13g00005
OG0008560	Wa8730a007g001490_P001	Sp13g00002
OG0008561	Wa8730a002g002200_P001	Sp02g00948
OG0008562	Wa8730a002g002160_P001	Sp02g00950
OG0008563	Wa8730a002g002170_P001	Sp02g00951
OG0008564	Wa8730a002g002180_P001	Sp02g00953
OG0008565	Wa8730a002g002190_P001	Sp02g00954
OG0008566	Wa8730a002g002090_P001	Sp02g00956
OG0008567	Wa8730a002g002070_P001	Sp02g00961
OG0008568	Wa8730a002g002120_P001	Sp02g00970
OG0008569	Wa8730a002g002110_P001	Sp02g00971
OG0008570	Wa8730a002g002130_P001	Sp02g00975
OG0008571	Wa8730a002g002140_P001	Sp02g00977
OG0008572	Wa8730a001g011380_P001	Sp02g00979
OG0008573	Wa8730a002g002010_P001	Sp02g00984
OG0008574	Wa8730a002g002030_P001	Sp02g00990
OG0008575	Wa8730a002g001290_P001	Sp02g00992
OG0008576	Wa8730a002g001280_P001	Sp02g00993
OG0008577	Wa8730a002g001260_P001	Sp02g00998
OG0008578	Wa8730a002g001300_P001	Sp02g01002
OG0008579	Wa8730a002g001330_P001	Sp02g01007
OG0008580	Wa8730a002g001340_P001	Sp02g01012
OG0008581	Wa8730a002g001420_P001	Sp02g01016
OG0008582	Wa8730a003g003880_P001	Sp02g01018
OG0008583	Wa8730a002g001430_P001	Sp02g01019
OG0008584	Wa8730a002g001460_P001	Sp02g01024
OG0008585	Wa8730a002g001540_P001	Sp02g01028
OG0008586	Wa8730a004g008380_P001	Sp02g01037
OG0008587	Wa8730a002g001650_P001	Sp02g01044
OG0008588	Wa8730a002g001640_P001	Sp02g01045
OG0008589	Wa8730a002g001790_P001	Sp02g01050
OG0008590	Wa8730a002g001770_P001	Sp02g01053
OG0008591	Wa8730a002g001750_P001	Sp02g01055
OG0008592	Wa8730a002g001710_P001	Sp02g01065
OG0008593	Wa8730a002g001720_P001	Sp02g01067
OG0008594	Wa8730a002g001820_P001	Sp02g01068
OG0008595	Wa8730a002g001810_P001	Sp02g01070
OG0008596	Wa8730a002g001900_P001	Sp02g01077
OG0008597	Wa8730a002g001890_P001	Sp02g01079
OG0008598	Wa8730a002g001880_P001	Sp02g01080
OG0008599	Wa8730a002g001870_P001	Sp02g01081
OG0008600	Wa8730a002g001860_P001	Sp02g01084
OG0008601	Wa8730a002g001910_P001	Sp02g01087
OG0008602	Wa8730a002g001930_P001	Sp02g01090
OG0008603	Wa8730a002g002300_P001	Sp02g01104
OG0008604	Wa8730a002g001990_P001	Sp02g01107
OG0008605	Wa8730a002g000860_P001	Sp02g01111
