Orthogroup	wa8730.asm201904v2.ann1.proteins	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func
OG0010273	Wa8730a016g000530_P001	wa7733.asm1v1.ann1.run1_003966_1
OG0010274	Wa8730a004g006350_P001	wa7733.asm1v1.ann1.run1_005683_1
OG0010275	Wa8730a004g000210_P001	wa7733.asm1v1.ann1.run1_009241_1
OG0010276	Wa8730a017g003630_P001	wa7733.asm1v1.ann1.run1_010460_1
OG0010277	Wa8730a017g003450_P001	wa7733.asm1v1.ann1.run1_006812_1
OG0010278	Wa8730a017g003140_P001	wa7733.asm1v1.ann1.run1_006842_1
OG0010279	Wa8730a017g002610_P001	wa7733.asm1v1.ann1.run1_008266_1
OG0010280	Wa8730a017g002070_P001	wa7733.asm1v1.ann1.run1_009183_1
OG0010281	Wa8730a017g001620_P001	wa7733.asm1v1.ann1.run1_013598_1
OG0010282	Wa8730a006g000960_P001	wa7733.asm1v1.ann1.run1_003748_1, wa7733.asm1v1.ann1.run1_010244_1
OG0010283	Wa8730a005g002820_P001	wa7733.asm1v1.ann1.run1_002699_2, wa7733.asm1v1.ann1.run1_002699_1
OG0010284	Wa8730a007g000960_P001, Wa8730a007g000960_P002	wa7733.asm1v1.ann1.run1_003926_1
OG0010285	Wa8730a002g004530_P001	wa7733.asm1v1.ann1.run1_002282_1, wa7733.asm1v1.ann1.run1_011961_1
OG0010286	Wa8730a007g004710_P001	wa7733.asm1v1.ann1.run1_015206_1, wa7733.asm1v1.ann1.run1_002880_1
OG0010287	Wa8730a011g001000_P002, Wa8730a011g001000_P001	wa7733.asm1v1.ann1.run1_011923_1
OG0010288	Wa8730a011g005320_P001	wa7733.asm1v1.ann1.run1_008960_1, wa7733.asm1v1.ann1.run1_008960_2
OG0010289	Wa8730a001g000100_P001	wa7733.asm1v1.ann1.run1_002251_1, wa7733.asm1v1.ann1.run1_002251_2
OG0010290	Wa8730a003g000210_P001	wa7733.asm1v1.ann1.run1_000374_1, wa7733.asm1v1.ann1.run1_008376_1
OG0010291	Wa8730a001g008450_P001	wa7733.asm1v1.ann1.run1_005737_1, wa7733.asm1v1.ann1.run1_013043_1
OG0010292	Wa8730a011g001930_P001	wa7733.asm1v1.ann1.run1_001631_1, wa7733.asm1v1.ann1.run1_000322_1
OG0010293	Wa8730a002g002050_P001	wa7733.asm1v1.ann1.run1_004495_1, wa7733.asm1v1.ann1.run1_013461_1
OG0010294	Wa8730a001g005290_P001, Wa8730a001g005290_P002	wa7733.asm1v1.ann1.run1_003459_1
OG0010295	Wa8730a010g001480_P001	wa7733.asm1v1.ann1.run1_007309_2, wa7733.asm1v1.ann1.run1_007309_1
OG0010296	Wa8730a014g006670_P001	wa7733.asm1v1.ann1.run1_006976_1, wa7733.asm1v1.ann1.run1_008073_1
OG0010297	Wa8730a010g000780_P001, Wa8730a010g000730_P001	wa7733.asm1v1.ann1.run1_014086_1
OG0010298	Wa8730a015g005150_P001, Wa8730a015g004990_P002	wa7733.asm1v1.ann1.run1_005574_1
OG0010299	Wa8730a001g008830_P001	wa7733.asm1v1.ann1.run1_014020_1, wa7733.asm1v1.ann1.run1_014842_1
OG0010300	Wa8730a007g005380_P001, Wa8730a017g000120_P002	wa7733.asm1v1.ann1.run1_008551_1
OG0010301	Wa8730a002g007390_P001	wa7733.asm1v1.ann1.run1_001395_1, wa7733.asm1v1.ann1.run1_001395_2
OG0010302	Wa8730a013g002100_P001	wa7733.asm1v1.ann1.run1_008620_1, wa7733.asm1v1.ann1.run1_006720_1
OG0010303	Wa8730a004g003110_P002, Wa8730a004g003110_P001	wa7733.asm1v1.ann1.run1_007949_1
OG0010304	Wa8730a004g003130_P001, Wa8730a004g003130_P002	wa7733.asm1v1.ann1.run1_007952_1
OG0010305	Wa8730a005g001440_P001	wa7733.asm1v1.ann1.run1_009133_1, wa7733.asm1v1.ann1.run1_009133_2
OG0010306	Wa8730a011g004260_P001	wa7733.asm1v1.ann1.run1_003773_2, wa7733.asm1v1.ann1.run1_003773_1
OG0010307	Wa8730a006g004090_P002, Wa8730a006g004090_P001	wa7733.asm1v1.ann1.run1_003591_1
OG0010308	Wa8730a010g006470_P002, Wa8730a010g006470_P001	wa7733.asm1v1.ann1.run1_011374_1
OG0010309	Wa8730a004g004720_P001	wa7733.asm1v1.ann1.run1_011146_1, wa7733.asm1v1.ann1.run1_013824_1
OG0010310	Wa8730a017g002650_P001, Wa8730a017g002680_P001	wa7733.asm1v1.ann1.run1_006804_1
OG0010311	Wa8730a003g004590_P001, Wa8730a002g003430_P001	wa7733.asm1v1.ann1.run1_012252_1
OG0010312	Wa8730a017g001240_P001	wa7733.asm1v1.ann1.run1_011746_1, wa7733.asm1v1.ann1.run1_006105_1
OG0010313	Wa8730a007g001960_P001	wa7733.asm1v1.ann1.run1_012052_1, wa7733.asm1v1.ann1.run1_012046_1
OG0010314	Wa8730a010g005970_P001	wa7733.asm1v1.ann1.run1_010890_1, wa7733.asm1v1.ann1.run1_010890_2
OG0010315	Wa8730a014g003680_P001	wa7733.asm1v1.ann1.run1_007449_1, wa7733.asm1v1.ann1.run1_007449_2
OG0010316	Wa8730a004g003370_P001	wa7733.asm1v1.ann1.run1_013138_2, wa7733.asm1v1.ann1.run1_013138_1
OG0010317	Wa8730a012g004380_P001	wa7733.asm1v1.ann1.run1_013607_2, wa7733.asm1v1.ann1.run1_013607_1
OG0010318	Wa8730a014g002910_P001, Wa8730a014g002920_P001	wa7733.asm1v1.ann1.run1_004114_1
OG0010319	Wa8730a002g002660_P001	wa7733.asm1v1.ann1.run1_001535_1, wa7733.asm1v1.ann1.run1_001551_1
OG0010320	Wa8730a002g002420_P001	wa7733.asm1v1.ann1.run1_001569_1, wa7733.asm1v1.ann1.run1_001569_2
OG0010321	Wa8730a006g003330_P001, Wa8730a006g003330_P002	wa7733.asm1v1.ann1.run1_009312_1
OG0010322	Wa8730a002g006810_P001	wa7733.asm1v1.ann1.run1_009717_1, wa7733.asm1v1.ann1.run1_014532_1
OG0010323	Wa8730a019g002710_P001	wa7733.asm1v1.ann1.run1_009440_2, wa7733.asm1v1.ann1.run1_009440_1
OG0010324	Wa8730a019g002510_P001, Wa8730a019g002450_P001	wa7733.asm1v1.ann1.run1_009466_1
OG0010325	Wa8730a004g003630_P001, Wa8730a004g003640_P001	wa7733.asm1v1.ann1.run1_008981_1
OG0010326	Wa8730a005g008320_P001, Wa8730a005g008320_P002	wa7733.asm1v1.ann1.run1_005531_1
OG0010327	Wa8730a016g000180_P001	wa7733.asm1v1.ann1.run1_013379_1, wa7733.asm1v1.ann1.run1_012203_1
OG0010328	Wa8730a008g002550_P001	wa7733.asm1v1.ann1.run1_005032_1, wa7733.asm1v1.ann1.run1_012849_1
OG0010329	Wa8730a003g007000_P001	wa7733.asm1v1.ann1.run1_006753_1, wa7733.asm1v1.ann1.run1_006753_2
OG0010330	Wa8730a004g001480_P001, Wa8730a004g001630_P001	wa7733.asm1v1.ann1.run1_015061_1
OG0010331	Wa8730a007g007750_P001, Wa8730a007g007740_P001	wa7733.asm1v1.ann1.run1_000582_1
OG0010332	Wa8730a008g005430_P001, Wa8730a008g005400_P001	wa7733.asm1v1.ann1.run1_005264_1
OG0010333	Wa8730a011g006160_P001, Wa8730a008g005660_P001	wa7733.asm1v1.ann1.run1_005288_1
OG0010334	Wa8730a017g001930_P001	wa7733.asm1v1.ann1.run1_007129_2, wa7733.asm1v1.ann1.run1_007129_1
OG0010335	Wa8730a020g002670_P002, Wa8730a020g002670_P001	wa7733.asm1v1.ann1.run1_012388_1
OG0010336	Wa8730a017g000770_P001, Wa8730a017g000720_P001	wa7733.asm1v1.ann1.run1_005655_1
OG0010337	Wa8730a007g001640_P001	wa7733.asm1v1.ann1.run1_010102_2, wa7733.asm1v1.ann1.run1_010102_1
OG0010338	Wa8730a015g006100_P001, Wa8730a015g006110_P001	wa7733.asm1v1.ann1.run1_015173_1
OG0010339	Wa8730a011g002400_P001	wa7733.asm1v1.ann1.run1_001258_1, wa7733.asm1v1.ann1.run1_000266_1
OG0010340	Wa8730a002g000920_P001	wa7733.asm1v1.ann1.run1_015055_1, wa7733.asm1v1.ann1.run1_006931_1
OG0010341	Wa8730a016g002760_P001	wa7733.asm1v1.ann1.run1_014845_1, wa7733.asm1v1.ann1.run1_005114_1
OG0010342	Wa8730a016g001700_P001	wa7733.asm1v1.ann1.run1_013165_1, wa7733.asm1v1.ann1.run1_014315_1
OG0010343	Wa8730a002g003840_P001	wa7733.asm1v1.ann1.run1_011547_1, wa7733.asm1v1.ann1.run1_011546_1
OG0010344	Wa8730a002g003970_P001, Wa8730a002g003960_P001	wa7733.asm1v1.ann1.run1_002337_1
OG0010345	Wa8730a002g008730_P001	wa7733.asm1v1.ann1.run1_011424_2, wa7733.asm1v1.ann1.run1_011424_1
OG0010346	Wa8730a006g002720_P001	wa7733.asm1v1.ann1.run1_012471_2, wa7733.asm1v1.ann1.run1_012471_1
OG0010347	Wa8730a006g002700_P001, Wa8730a006g002690_P001	wa7733.asm1v1.ann1.run1_012473_1
OG0010348	Wa8730a018g000850_P001	wa7733.asm1v1.ann1.run1_013121_1, wa7733.asm1v1.ann1.run1_013121_2
OG0010349	Wa8730a013g000280_P001, Wa8730a013g000310_P001	wa7733.asm1v1.ann1.run1_014717_1
OG0010350	Wa8730a004g002100_P001, Wa8730a004g002100_P002	wa7733.asm1v1.ann1.run1_012079_1
OG0010351	Wa8730a011g000770_P001	wa7733.asm1v1.ann1.run1_013706_2, wa7733.asm1v1.ann1.run1_013706_1
OG0010352	Wa8730a002g000900_P001, Wa8730a002g000900_P002	wa7733.asm1v1.ann1.run1_006928_1
OG0010353	Wa8730a008g001050_P001	wa7733.asm1v1.ann1.run1_010171_1, wa7733.asm1v1.ann1.run1_014687_1
OG0010354	Wa8730a008g001660_P001	wa7733.asm1v1.ann1.run1_013075_1, wa7733.asm1v1.ann1.run1_013075_2
OG0010355	Wa8730a005g003740_P001, Wa8730a005g004260_P001	wa7733.asm1v1.ann1.run1_001193_1
OG0010356	Wa8730a005g004220_P001, Wa8730a005g004200_P001	wa7733.asm1v1.ann1.run1_001196_1
OG0010357	Wa8730a004g007050_P001	wa7733.asm1v1.ann1.run1_006173_2, wa7733.asm1v1.ann1.run1_006173_1
OG0010358	Wa8730a007g002090_P001, Wa8730a007g002080_P001	wa7733.asm1v1.ann1.run1_003074_1
OG0010359	Wa8730a011g003310_P001	wa7733.asm1v1.ann1.run1_007592_1, wa7733.asm1v1.ann1.run1_007592_2
OG0010360	Wa8730a008g003340_P001, Wa8730a008g003210_P001	wa7733.asm1v1.ann1.run1_009936_1
OG0010361	Wa8730a013g005740_P001	wa7733.asm1v1.ann1.run1_010303_1, wa7733.asm1v1.ann1.run1_010303_2
OG0010362	Wa8730a009g003210_P001	wa7733.asm1v1.ann1.run1_008257_2, wa7733.asm1v1.ann1.run1_008257_1
OG0010363	Wa8730a001g003180_P002, Wa8730a001g003180_P001	wa7733.asm1v1.ann1.run1_009065_1
OG0010364	Wa8730a005g007370_P001, Wa8730a005g007400_P001	wa7733.asm1v1.ann1.run1_006577_1
OG0010365	Wa8730a017g004170_P002	wa7733.asm1v1.ann1.run1_012194_2, wa7733.asm1v1.ann1.run1_012194_1
OG0010366	Wa8730a007g007100_P001, Wa8730a012g000990_P001	wa7733.asm1v1.ann1.run1_010276_1
OG0010367	Wa8730a012g001040_P002, Wa8730a012g001040_P001	wa7733.asm1v1.ann1.run1_010281_1
OG0010368	Wa8730a012g003070_P001	wa7733.asm1v1.ann1.run1_014217_2, wa7733.asm1v1.ann1.run1_014217_1
OG0010369	Wa8730a004g003360_P001, Wa8730a004g003350_P001	wa7733.asm1v1.ann1.run1_014481_1
OG0010370	Wa8730a001g000010_P001, Wa8730a001g000010_P002	wa7733.asm1v1.ann1.run1_012605_1
OG0010371	Wa8730a004g004350_P002, Wa8730a004g004350_P001	wa7733.asm1v1.ann1.run1_010792_1
OG0010372	Wa8730a019g001060_P001, Wa8730a019g001050_P001	wa7733.asm1v1.ann1.run1_014860_1
OG0010374	Wa8730a015g005540_P001, Wa8730a015g005530_P001	wa7733.asm1v1.ann1.run1_010302_1
OG0015526	Wa8730a006g001610_P001	wa7733.asm1v1.ann1.run1_012800_1
OG0015527	Wa8730a010g003910_P001	wa7733.asm1v1.ann1.run1_014778_1
OG0015528	Wa8730a006g005870_P001	wa7733.asm1v1.ann1.run1_007088_1
OG0015529	Wa8730a006g006000_P001	wa7733.asm1v1.ann1.run1_007101_1
OG0015530	Wa8730a006g006040_P001	wa7733.asm1v1.ann1.run1_007106_1
OG0015531	Wa8730a011g005760_P001	wa7733.asm1v1.ann1.run1_010257_1
OG0015532	Wa8730a011g005840_P001	wa7733.asm1v1.ann1.run1_010266_1
OG0015533	Wa8730a005g003050_P001	wa7733.asm1v1.ann1.run1_002674_1
OG0015534	Wa8730a005g002840_P001	wa7733.asm1v1.ann1.run1_002697_1
OG0015535	Wa8730a005g002780_P001	wa7733.asm1v1.ann1.run1_002704_1
OG0015536	Wa8730a005g002810_P001	wa7733.asm1v1.ann1.run1_002700_1
OG0015537	Wa8730a005g002570_P001	wa7733.asm1v1.ann1.run1_002725_1
OG0015538	Wa8730a007g000320_P001	wa7733.asm1v1.ann1.run1_003877_1
OG0015539	Wa8730a007g000380_P001	wa7733.asm1v1.ann1.run1_003883_1
OG0015540	Wa8730a007g000440_P001	wa7733.asm1v1.ann1.run1_003888_1
OG0015541	Wa8730a007g000550_P001	wa7733.asm1v1.ann1.run1_003898_1
OG0015542	Wa8730a007g000870_P001	wa7733.asm1v1.ann1.run1_003914_1
OG0015543	Wa8730a001g001420_P001	wa7733.asm1v1.ann1.run1_014111_1
OG0015544	Wa8730a001g001400_P001	wa7733.asm1v1.ann1.run1_014108_1
OG0015545	Wa8730a001g001410_P001	wa7733.asm1v1.ann1.run1_014109_1
OG0015546	Wa8730a001g007250_P001	wa7733.asm1v1.ann1.run1_005184_1
OG0015547	Wa8730a001g007340_P001	wa7733.asm1v1.ann1.run1_005194_1
OG0015548	Wa8730a001g007370_P001	wa7733.asm1v1.ann1.run1_005197_1
OG0015549	Wa8730a001g007430_P001	wa7733.asm1v1.ann1.run1_005202_1
OG0015550	Wa8730a001g007450_P001	wa7733.asm1v1.ann1.run1_005204_1
OG0015551	Wa8730a001g007470_P001	wa7733.asm1v1.ann1.run1_005206_1
OG0015552	Wa8730a001g007500_P001	wa7733.asm1v1.ann1.run1_005210_1
OG0015553	Wa8730a007g007080_P001	wa7733.asm1v1.ann1.run1_011958_1
OG0015554	Wa8730a012g002400_P001	wa7733.asm1v1.ann1.run1_014014_1
OG0015555	Wa8730a002g004810_P001	wa7733.asm1v1.ann1.run1_014116_1
OG0015556	Wa8730a008g003950_P001	wa7733.asm1v1.ann1.run1_014663_1
OG0015557	Wa8730a008g005830_P001	wa7733.asm1v1.ann1.run1_010018_1
OG0015558	Wa8730a008g005940_P001	wa7733.asm1v1.ann1.run1_010030_1
OG0015559	Wa8730a008g005960_P001	wa7733.asm1v1.ann1.run1_010032_1
OG0015560	Wa8730a002g010130_P001	wa7733.asm1v1.ann1.run1_011316_1
OG0015561	Wa8730a006g002750_P001	wa7733.asm1v1.ann1.run1_014040_1
OG0015562	Wa8730a002g002600_P001	wa7733.asm1v1.ann1.run1_014041_1
OG0015563	Wa8730a016g002710_P001	wa7733.asm1v1.ann1.run1_014461_1
OG0015564	Wa8730a017g003280_P001	wa7733.asm1v1.ann1.run1_006828_1
OG0015565	Wa8730a011g000190_P001	wa7733.asm1v1.ann1.run1_011052_1
OG0015566	Wa8730a011g000260_P001	wa7733.asm1v1.ann1.run1_011059_1
OG0015567	Wa8730a011g000300_P001	wa7733.asm1v1.ann1.run1_011063_1
OG0015568	Wa8730a011g000320_P001	wa7733.asm1v1.ann1.run1_011065_1
OG0015569	Wa8730a015g004030_P001	wa7733.asm1v1.ann1.run1_011357_1
OG0015570	Wa8730a011g000920_P001	wa7733.asm1v1.ann1.run1_011916_1
OG0015571	Wa8730a006g004740_P001	wa7733.asm1v1.ann1.run1_009014_1
OG0015572	Wa8730a006g004990_P001	wa7733.asm1v1.ann1.run1_009038_1
OG0015573	Wa8730a013g001630_P001	wa7733.asm1v1.ann1.run1_007720_1
OG0015574	Wa8730a004g004890_P001	wa7733.asm1v1.ann1.run1_014019_1
OG0015575	Wa8730a019g002920_P001	wa7733.asm1v1.ann1.run1_011913_1
OG0015576	Wa8730a008g004280_P001	wa7733.asm1v1.ann1.run1_009991_1
OG0015577	Wa8730a017g000010_P001	wa7733.asm1v1.ann1.run1_014923_1
OG0015578	Wa8730a020g001580_P001	wa7733.asm1v1.ann1.run1_002429_1
OG0015579	Wa8730a020g001590_P001	wa7733.asm1v1.ann1.run1_002430_1
OG0015580	Wa8730a020g001640_P001	wa7733.asm1v1.ann1.run1_002436_1
OG0015581	Wa8730a020g001740_P001	wa7733.asm1v1.ann1.run1_002446_1
OG0015582	Wa8730a020g001780_P001	wa7733.asm1v1.ann1.run1_002450_1
OG0015583	Wa8730a020g002350_P001	wa7733.asm1v1.ann1.run1_002505_1
OG0015584	Wa8730a001g004710_P001	wa7733.asm1v1.ann1.run1_012207_1
OG0015585	Wa8730a001g004700_P001	wa7733.asm1v1.ann1.run1_012206_1
OG0015586	Wa8730a001g000830_P001	wa7733.asm1v1.ann1.run1_002176_1
OG0015587	Wa8730a001g000810_P001	wa7733.asm1v1.ann1.run1_002178_1
OG0015588	Wa8730a001g000720_P001	wa7733.asm1v1.ann1.run1_002186_2
OG0015589	Wa8730a001g000720_P002	wa7733.asm1v1.ann1.run1_002186_1
OG0015590	Wa8730a001g000660_P001	wa7733.asm1v1.ann1.run1_002191_1
OG0015591	Wa8730a001g000580_P001	wa7733.asm1v1.ann1.run1_002200_1
OG0015592	Wa8730a001g000500_P001	wa7733.asm1v1.ann1.run1_002209_1
OG0015593	Wa8730a001g000280_P001	wa7733.asm1v1.ann1.run1_002231_1
OG0015594	Wa8730a001g000220_P001	wa7733.asm1v1.ann1.run1_002236_1
OG0015595	Wa8730a001g000210_P001	wa7733.asm1v1.ann1.run1_002237_1
OG0015596	Wa8730a001g000200_P001	wa7733.asm1v1.ann1.run1_002238_1
OG0015597	Wa8730a004g001800_P001	wa7733.asm1v1.ann1.run1_007049_1
OG0015598	Wa8730a004g001830_P001	wa7733.asm1v1.ann1.run1_007053_1
OG0015599	Wa8730a004g001750_P001	wa7733.asm1v1.ann1.run1_007045_1
OG0015600	Wa8730a004g001780_P001	wa7733.asm1v1.ann1.run1_007048_1
OG0015601	Wa8730a004g001840_P001	wa7733.asm1v1.ann1.run1_007054_1
OG0015602	Wa8730a004g001900_P001	wa7733.asm1v1.ann1.run1_007059_1
OG0015603	Wa8730a004g001940_P001	wa7733.asm1v1.ann1.run1_007063_1
OG0015604	Wa8730a003g000190_P001	wa7733.asm1v1.ann1.run1_008374_1
OG0015605	Wa8730a003g000240_P001	wa7733.asm1v1.ann1.run1_008382_1
OG0015606	Wa8730a009g002890_P001	wa7733.asm1v1.ann1.run1_009547_1
OG0015607	Wa8730a009g002880_P001	wa7733.asm1v1.ann1.run1_009548_1
OG0015608	Wa8730a009g002870_P001	wa7733.asm1v1.ann1.run1_009551_1
OG0015609	Wa8730a009g002840_P001	wa7733.asm1v1.ann1.run1_009554_1
OG0015610	Wa8730a009g002830_P001	wa7733.asm1v1.ann1.run1_009556_1
OG0015611	Wa8730a009g002820_P001	wa7733.asm1v1.ann1.run1_009558_1
OG0015612	Wa8730a004g008330_P001	wa7733.asm1v1.ann1.run1_014606_1
OG0015613	Wa8730a001g010770_P001	wa7733.asm1v1.ann1.run1_010687_1
OG0015614	Wa8730a001g010600_P001	wa7733.asm1v1.ann1.run1_010698_1
OG0015615	Wa8730a003g003730_P001	wa7733.asm1v1.ann1.run1_010476_1
OG0015616	Wa8730a012g005270_P001	wa7733.asm1v1.ann1.run1_000016_1
OG0015617	Wa8730a012g005090_P001	wa7733.asm1v1.ann1.run1_000033_1
OG0015618	Wa8730a012g005030_P001	wa7733.asm1v1.ann1.run1_000037_1
OG0015619	Wa8730a012g004940_P001	wa7733.asm1v1.ann1.run1_000046_1
OG0015620	Wa8730a012g004870_P001	wa7733.asm1v1.ann1.run1_000053_1
OG0015621	Wa8730a012g004650_P001	wa7733.asm1v1.ann1.run1_000074_1
OG0015622	Wa8730a012g004630_P001	wa7733.asm1v1.ann1.run1_000076_1
OG0015623	Wa8730a012g004610_P001	wa7733.asm1v1.ann1.run1_000077_1
OG0015624	Wa8730a012g004410_P001	wa7733.asm1v1.ann1.run1_000098_1
OG0015625	Wa8730a012g004120_P002	wa7733.asm1v1.ann1.run1_000119_2
OG0015626	Wa8730a012g004120_P001	wa7733.asm1v1.ann1.run1_000119_1
OG0015627	Wa8730a012g004130_P001	wa7733.asm1v1.ann1.run1_000118_1
OG0015628	Wa8730a012g004090_P001	wa7733.asm1v1.ann1.run1_000123_1
OG0015629	Wa8730a012g004030_P001	wa7733.asm1v1.ann1.run1_000130_1
OG0015630	Wa8730a012g003810_P001	wa7733.asm1v1.ann1.run1_000149_1
OG0015631	Wa8730a012g003610_P001	wa7733.asm1v1.ann1.run1_000166_1
OG0015632	Wa8730a012g003570_P001	wa7733.asm1v1.ann1.run1_000169_1
OG0015633	Wa8730a012g003380_P001	wa7733.asm1v1.ann1.run1_000187_1
OG0015634	Wa8730a012g003300_P001	wa7733.asm1v1.ann1.run1_000193_1
OG0015635	Wa8730a001g008300_P001	wa7733.asm1v1.ann1.run1_005721_1
OG0015636	Wa8730a001g008350_P001	wa7733.asm1v1.ann1.run1_005726_1
OG0015637	Wa8730a001g008370_P001	wa7733.asm1v1.ann1.run1_005728_1
OG0015638	Wa8730a001g008540_P001	wa7733.asm1v1.ann1.run1_005746_1
OG0015639	Wa8730a001g008680_P001	wa7733.asm1v1.ann1.run1_005757_1
OG0015640	Wa8730a001g008810_P001	wa7733.asm1v1.ann1.run1_005766_1
OG0015641	Wa8730a001g008670_P001	wa7733.asm1v1.ann1.run1_005756_1
OG0015642	Wa8730a001g011640_P001	wa7733.asm1v1.ann1.run1_009604_1
OG0015643	Wa8730a001g011790_P001	wa7733.asm1v1.ann1.run1_009587_1
OG0015644	Wa8730a001g011740_P001	wa7733.asm1v1.ann1.run1_009592_1
OG0015645	Wa8730a001g003850_P001	wa7733.asm1v1.ann1.run1_001581_1
OG0015646	Wa8730a001g003880_P001	wa7733.asm1v1.ann1.run1_001584_1
OG0015647	Wa8730a001g004010_P001	wa7733.asm1v1.ann1.run1_001598_1
OG0015648	Wa8730a001g004270_P001	wa7733.asm1v1.ann1.run1_001633_1
OG0015649	Wa8730a001g004310_P001	wa7733.asm1v1.ann1.run1_001638_1
OG0015650	Wa8730a001g004600_P001	wa7733.asm1v1.ann1.run1_001666_1
OG0015651	Wa8730a001g001120_P001	wa7733.asm1v1.ann1.run1_011693_1
OG0015652	Wa8730a001g001060_P001	wa7733.asm1v1.ann1.run1_011698_1
OG0015653	Wa8730a014g007560_P001	wa7733.asm1v1.ann1.run1_004148_1
OG0015654	Wa8730a014g007280_P001	wa7733.asm1v1.ann1.run1_004172_1
OG0015655	Wa8730a014g007020_P001	wa7733.asm1v1.ann1.run1_004200_1
OG0015656	Wa8730a004g002800_P001	wa7733.asm1v1.ann1.run1_004440_1
OG0015657	Wa8730a004g002750_P001	wa7733.asm1v1.ann1.run1_004444_1
OG0015658	Wa8730a004g002440_P001	wa7733.asm1v1.ann1.run1_004476_1
OG0015659	Wa8730a004g002460_P001	wa7733.asm1v1.ann1.run1_004474_1
OG0015660	Wa8730a004g002410_P001	wa7733.asm1v1.ann1.run1_004477_1
OG0015661	Wa8730a013g002350_P001	wa7733.asm1v1.ann1.run1_009964_1
OG0015662	Wa8730a013g002320_P001	wa7733.asm1v1.ann1.run1_009968_1
OG0015663	Wa8730a001g004840_P001	wa7733.asm1v1.ann1.run1_003431_1
OG0015664	Wa8730a001g005030_P001	wa7733.asm1v1.ann1.run1_003449_1
OG0015665	Wa8730a001g004990_P001	wa7733.asm1v1.ann1.run1_003445_1
OG0015666	Wa8730a001g005180_P001	wa7733.asm1v1.ann1.run1_003463_1
OG0015667	Wa8730a001g005370_P001	wa7733.asm1v1.ann1.run1_003479_1
OG0015668	Wa8730a015g004100_P001	wa7733.asm1v1.ann1.run1_013200_1
OG0015669	Wa8730a002g005370_P001	wa7733.asm1v1.ann1.run1_000998_1
OG0015670	Wa8730a002g005510_P001	wa7733.asm1v1.ann1.run1_001013_1
OG0015671	Wa8730a002g005650_P001	wa7733.asm1v1.ann1.run1_001028_1
OG0015672	Wa8730a002g005610_P001	wa7733.asm1v1.ann1.run1_001025_1
OG0015673	Wa8730a002g005750_P001	wa7733.asm1v1.ann1.run1_001039_1
OG0015674	Wa8730a002g005870_P001	wa7733.asm1v1.ann1.run1_001050_1
OG0015675	Wa8730a002g005880_P001	wa7733.asm1v1.ann1.run1_001051_1
OG0015676	Wa8730a002g006140_P001	wa7733.asm1v1.ann1.run1_001085_1
OG0015677	Wa8730a002g006140_P002	wa7733.asm1v1.ann1.run1_001085_2
OG0015678	Wa8730a002g006200_P001	wa7733.asm1v1.ann1.run1_001090_1
OG0015679	Wa8730a002g006310_P001	wa7733.asm1v1.ann1.run1_001101_1
OG0015680	Wa8730a002g006330_P001	wa7733.asm1v1.ann1.run1_001102_1
OG0015681	Wa8730a002g006280_P001	wa7733.asm1v1.ann1.run1_001098_1
OG0015682	Wa8730a002g006350_P001	wa7733.asm1v1.ann1.run1_001103_1
OG0015683	Wa8730a002g006480_P001	wa7733.asm1v1.ann1.run1_001116_1
OG0015684	Wa8730a002g006630_P001	wa7733.asm1v1.ann1.run1_001129_1
OG0015685	Wa8730a002g006710_P001	wa7733.asm1v1.ann1.run1_001130_1
OG0015686	Wa8730a002g006510_P001	wa7733.asm1v1.ann1.run1_001119_1
OG0015687	Wa8730a002g006520_P001	wa7733.asm1v1.ann1.run1_001120_1
OG0015688	Wa8730a010g001400_P001	wa7733.asm1v1.ann1.run1_007301_1
OG0015689	Wa8730a010g001450_P001	wa7733.asm1v1.ann1.run1_007306_2
OG0015690	Wa8730a010g001650_P001	wa7733.asm1v1.ann1.run1_007328_1
OG0015691	Wa8730a014g006720_P001	wa7733.asm1v1.ann1.run1_006982_1
OG0015692	Wa8730a014g006760_P001	wa7733.asm1v1.ann1.run1_006986_1
OG0015693	Wa8730a014g006820_P001	wa7733.asm1v1.ann1.run1_006993_1
OG0015694	Wa8730a014g006840_P001	wa7733.asm1v1.ann1.run1_006995_1
OG0015695	Wa8730a019g002810_P001	wa7733.asm1v1.ann1.run1_011101_1
OG0015696	Wa8730a001g000950_P001	wa7733.asm1v1.ann1.run1_010341_1
OG0015697	Wa8730a015g002780_P001	wa7733.asm1v1.ann1.run1_013890_1
OG0015698	Wa8730a010g002480_P001	wa7733.asm1v1.ann1.run1_009198_1
OG0015699	Wa8730a010g002660_P001	wa7733.asm1v1.ann1.run1_009215_1
OG0015700	Wa8730a015g005220_P001	wa7733.asm1v1.ann1.run1_005566_1
OG0015701	Wa8730a015g005210_P001	wa7733.asm1v1.ann1.run1_005567_1
OG0015702	Wa8730a015g005090_P001	wa7733.asm1v1.ann1.run1_005577_1
OG0015703	Wa8730a015g005080_P001	wa7733.asm1v1.ann1.run1_005578_1
OG0015704	Wa8730a015g004840_P001	wa7733.asm1v1.ann1.run1_005602_1
OG0015705	Wa8730a015g004850_P001	wa7733.asm1v1.ann1.run1_005601_1
OG0015706	Wa8730a012g000720_P001	wa7733.asm1v1.ann1.run1_011018_1
OG0015707	Wa8730a012g000760_P001	wa7733.asm1v1.ann1.run1_011023_1
